Insee - Statistiques locales; ; ; ; 
Référentiel géographique : France par commune; ; ; ; 
Code;Libellé;Nb de familles 2019;Part des familles avec 3 enf. ou plus de - de 25 ans 2019;Population municipale 2019
25528;Samson;25;20;74
25529;Sancey;390;13.9;1308
25532;Saône;944;8.6;3231
25533;Saraz;4;0;15
25534;Sarrageois;59;8.3;193
25535;Saules;70;7.1;229
25536;Sauvagney;55;9.1;187
25537;Scey-Maisières;90;11.1;284
25538;Séchin;30;16.7;116
25539;Seloncourt;1689;5.1;5726
25540;Semondans;96;10.7;307
25541;Septfontaines;105;14.3;371
25542;Serre-les-Sapins;540;7.4;1764
25544;Servin;57;9.1;208
25545;Silley-Amancey;41;12.5;144
25546;Silley-Bléfond;20;25;60
25547;Sochaux;945;14.3;3829
25548;Solemont;39;0;139
25549;Sombacour;178;7.9;632
25550;La Sommette;69;14.3;242
25551;Soulce-Cernay;35;0;131
25552;Sourans;40;12.5;117
25553;Soye;114;9.2;399
25554;Surmont;38;12.5;116
25555;Taillecourt;310;8.1;1098
25556;Tallans;15;33.3;47
25557;Tallenay;145;6.9;425
25558;Tarcenay-Foucherans;444;11.1;1528
25559;Thiébouhans;70;14.3;257
25560;Thise;962;5.9;3020
25561;Thoraise;92;11.1;348
25562;Thulay;68;7.1;213
25563;Thurey-le-Mont;41;12.5;122
25564;Torpes;280;8.6;1019
25565;Touillon-et-Loutelet;70;23.1;275
25566;La Tour-de-Sçay;90;16.7;300
25567;Tournans;30;0;117
25569;Trépot;169;5.9;540
25570;Tressandans;9;0;26
25571;Trévillers;154;3.4;498
25572;Trouvans;35;14.3;105
25573;Urtière;0;N/A - division par 0;13
25574;Uzelle;51;20;175
25575;Vaire;247;8.2;807
25578;Valdahon;1420;11;5748
25579;Val-de-Roulans;63;0;206
25580;Valentigney;3179;16.3;11272
25582;Valleroy;40;12.5;142
25583;Valonne;74;13.3;251
25584;Valoreille;35;28.6;125
25586;Vandoncourt;260;5.8;815
25588;Vaucluse;30;0;120
25589;Vauclusotte;24;20;84
25590;Vaudrivillers;26;20;84
25591;Vaufrey;39;0;157
25592;Vaux-et-Chantegrue;191;8.1;624
25594;Velesmes-Essarts;112;12.7;352
25595;Vellerot-lès-Belvoir;28;0;93
25596;Vellerot-lès-Vercel;22;25;71
25597;Vellevans;65;15.4;236
25598;Venise;140;14.3;522
25599;Vennans;80;12.5;256
25600;Vennes;52;20;205
25601;Vercel-Villedieu-le-Camp;454;13.6;1664
25602;Vergranne;34;14.3;115
25604;Verne;34;0;126
25605;Vernierfontaine;138;10.9;471
25607;Vernois-lès-Belvoir;15;0;60
25608;Le Vernoy;54;9.1;175
25609;Verrières-de-Joux;131;12.7;476
25611;La Vèze;155;6.5;478
25612;Vieilley;213;8.5;692
25613;Viéthorey;25;0;94
25614;Vieux-Charmont;844;7.9;2793
25615;Villars-lès-Blamont;128;7.1;441
25616;Villars-Saint-Georges;89;5.6;280
25617;Villars-sous-Dampjoux;116;4.3;353
25618;Villars-sous-Écot;134;3.4;347
25619;Les Villedieu;63;0;202
25620;Ville-du-Pont;100;5;336
25621;Villeneuve-d'Amont;54;0;227
25622;Villers-Buzon;80;0;259
25623;Villers-Chief;35;14.3;126
25624;Villers-Grélot;45;0;148
25625;Villers-la-Combe;20;25;52
25626;Villers-Saint-Martin;68;7.1;221
25627;Villers-sous-Chalamont;88;6.6;304
25629;Voillans;64;7.7;204
25630;Voires;30;16.7;80
25631;Vorges-les-Pins;178;9.9;601
25632;Voujeaucourt;974;6.5;3148
25633;Vuillafans;209;15.6;735
25634;Vuillecin;208;10.2;637
25635;Vyt-lès-Belvoir;55;0;188
26001;Solaure en Diois;129;7.4;428
26002;Albon;564;13;1985
26003;Aleyrac;15;33.3;50
26004;Alixan;768;9.3;2546
26005;Allan;562;6.3;1791
26006;Allex;777;7.3;2495
26007;Ambonil;34;0;104
26008;Ancône;400;8.8;1370
26009;Andancette;383;9.2;1337
26010;Anneyron;1231;8.3;4063
26011;Aouste-sur-Sye;758;8.4;2580
26012;Arnayon;5;0;21
26013;Arpavon;25;0;77
26014;Arthémonay;198;2.5;594
26015;Aubenasson;20;25;77
26016;Aubres;127;7;418
26017;Aucelon;5;0;16
26018;Aulan;5;0;12
26019;Aurel;79;5.8;244
26020;La Répara-Auriples;75;0;242
26021;Autichamp;36;0;124
26022;Ballons;24;0;88
26023;Barbières;323;8.2;1105
26024;Barcelonne;112;4.3;354
26025;Barnave;68;15.4;201
26026;Barret-de-Lioure;19;0;66
26027;Barsac;50;10;139
26028;Bathernay;72;7.1;235
26030;La Bâtie-des-Fonds;0;N/A - division par 0;2
26031;La Bâtie-Rolland;305;9.8;1029
26032;La Baume-Cornillane;135;11.1;452
26033;La Baume-de-Transit;250;10;926
26034;La Baume-d'Hostun;160;15.6;576
26035;Beaufort-sur-Gervanne;131;11.5;477
26036;Beaumont-en-Diois;30;0;105
26037;Beaumont-lès-Valence;1237;7.8;3984
26038;Beaumont-Monteux;404;7.4;1324
26039;Beauregard-Baret;250;12.4;874
26040;Beaurières;21;25;69
26041;Beausemblant;440;8;1427
26042;Beauvallon;483;5;1599
26043;Beauvoisin;50;0;144
26045;La Bégude-de-Mazenc;504;8.5;1654
26046;Bellecombe-Tarendol;23;0;68
26047;Bellegarde-en-Diois;22;0;92
26048;Bénivay-Ollon;21;0;72
26049;Bésayes;365;8;1250
26050;Bésignan;26;0;86
26051;Bézaudun-sur-Bîne;20;0;67
26052;Bonlieu-sur-Roubion;133;8.1;481
26054;Bouchet;468;6.8;1544
26055;Boulc;45;11.1;153
26056;Bourdeaux;179;2.9;679
26057;Bourg-de-Péage;2828;8.6;9957
26058;Bourg-lès-Valence;5611;9.6;19792
26059;Bouvante;69;6.7;212
26060;Bouvières;46;11.1;147
26061;Bren;180;8.7;595
26062;Brette;11;0;36
26063;Buis-les-Baronnies;653;4.4;2325
26064;Chabeuil;2050;7.1;6814
26065;Chabrillan;224;9.2;751
26066;Le Chaffal;11;0;41
26067;Chalancon;15;0;58
26068;Le Chalon;70;7.1;211
26069;Chamaloc;34;0;129
26070;Chamaret;167;8.2;527
26071;Chanos-Curson;336;8.8;1084
26072;Chantemerle-les-Blés;392;8.9;1292
26073;Chantemerle-lès-Grignan;80;6.1;242
26074;La Chapelle-en-Vercors;222;8.8;720
26075;La Charce;11;0;28
26076;Charens;0;N/A - division par 0;27
26077;Charmes-sur-l'Herbasse;266;7.7;887
26078;Charols;256;13.5;935
26079;Charpey;439;8.1;1500
26080;Chastel-Arnaud;10;0;43
26081;Châteaudouble;180;5.3;576
26082;Châteauneuf-de-Bordette;29;16.7;102
26083;Châteauneuf-de-Galaure;446;11.5;1831
26084;Châteauneuf-sur-Isère;1209;7;3945
26085;Châteauneuf-du-Rhône;815;9.2;2724
26086;Châtillon-en-Diois;180;0;666
26087;Châtillon-Saint-Jean;381;10.7;1316
26088;Chatuzange-le-Goubet;1862;6.4;5934
26089;Chaudebonne;15;0;61
26090;La Chaudière;11;50;33
26091;Chauvac-Laux-Montaux;15;0;42
26092;Chavannes;215;9.3;735
26093;Clansayes;187;9.8;531
26094;Claveyson;254;7.3;862
26095;Cléon-d'Andran;282;3.4;922
26096;Clérieux;599;9.1;2061
26097;Cliousclat;187;3.8;616
26098;Cobonne;54;0;167
26099;Colonzelle;177;5.2;556
26100;Combovin;140;7.1;449
26101;Comps;38;0;143
26102;Condillac;39;12.5;136
26103;Condorcet;145;3.4;499
26104;Cornillac;24;0;89
26105;Cornillon-sur-l'Oule;15;0;72
26106;La Coucourde;325;7.9;1157
26107;Crépol;158;12.9;542
26108;Crest;2291;7.6;8680
26110;Crozes-Hermitage;204;6.5;659
26111;Crupies;35;0;100
26112;Curnier;60;8.3;197
26113;Die;1284;5;4718
26114;Dieulefit;865;4.6;3239
26115;Divajeu;194;5;663
26116;Donzère;1702;10.2;5921
26117;Échevis;20;25;56
26118;Épinouze;454;11.3;1510
26119;Érôme;239;11.9;806
26121;Espeluche;362;5.6;1103
26122;Espenel;46;11.1;179
26123;Establet;5;0;25
26124;Étoile-sur-Rhône;1664;9.3;5520
26125;Eurre;430;10.5;1387
26126;Eygalayes;27;0;91
26127;Eygaliers;34;14.3;115
26128;Eygluy-Escoulin;23;0;74
26129;Eymeux;302;9.1;1026
26130;Eyroles;5;0;24
26131;Eyzahut;48;0;150
26133;Fay-le-Clos;56;0;163
26134;Félines-sur-Rimandoule;21;25;83
26135;Ferrassières;41;12.5;124
26136;Val-Maravel;15;33.3;51
26137;Francillon-sur-Roubion;55;0;191
26138;La Garde-Adhémar;352;5.6;1115
26139;Génissieux;733;6.1;2392
26140;Geyssans;226;6.3;717
26141;Gigors-et-Lozeron;56;9.2;210
26142;Glandage;30;0;118
26143;Le Grand-Serre;244;13.7;906
26144;Grane;580;9.6;1961
26145;Les Granges-Gontardes;200;10;664
26146;Grignan;466;4.3;1577
26147;Gumiane;5;0;19
26148;Hauterives;541;8;1894
26149;Hostun;301;8.1;991
26150;Izon-la-Bruisse;5;0;11
26152;Jonchères;5;0;27
26153;Laborel;19;0;98
26154;Lachau;63;0;240
26155;Lapeyrouse-Mornay;371;9.2;1221
26156;Larnage;328;7.7;1057
26157;La Laupie;222;8;748
26159;Laval-d'Aix;35;0;116
26160;Laveyron;347;17.7;1232
26161;Lemps;15;0;49
26162;Lens-Lestang;268;7.2;891
26163;Léoncel;20;25;51
26164;Lesches-en-Diois;20;25;56
26165;Livron-sur-Drôme;2679;8.7;9202
26166;Loriol-sur-Drôme;1880;10.1;6616
26167;Luc-en-Diois;143;0;538
26168;Lus-la-Croix-Haute;147;3.4;535
26169;Malataverne;685;6.9;2182
26170;Malissard;1048;4.3;3207
26171;Manas;50;10;191
26172;Manthes;199;9.2;664
26173;Marches;268;7.8;876
26174;Margès;347;5.9;1116
26175;Marignac-en-Diois;63;8.3;224
26176;Marsanne;396;3.8;1301
26177;Marsaz;215;11.6;700
26178;Menglon;160;6.2;534
26179;Mercurol-Veaunes;787;8.4;2732
26180;Mérindol-les-Oliviers;67;0;220
26181;Mévouillon;65;7.5;235
26182;Mirabel-aux-Baronnies;471;5.4;1550
26183;Mirabel-et-Blacons;365;5.5;1170
26185;Mirmande;174;5.6;587
26186;Miscon;9;0;53
26188;Mollans-sur-Ouvèze;330;4.5;1064
26189;Montauban-sur-l'Ouvèze;40;0;119
26190;Montaulieu;15;33.3;85
26191;Montboucher-sur-Jabron;751;4.9;2400
26192;Montbrison-sur-Lez;93;0;275
26193;Montbrun-les-Bains;134;3.4;442
26194;Montchenu;176;8.1;581
26195;Montclar-sur-Gervanne;58;0;191
26196;Montéléger;467;5.9;1796
26197;Montélier;1305;7.7;4271
26198;Montélimar;10578;11.2;39818
26199;Montferrand-la-Fare;5;0;28
26200;Montfroc;15;0;75
26201;Montguers;15;0;48
26202;Montjoux;95;0;332
26203;Montjoyer;80;6.3;281
26204;Montlaur-en-Diois;35;14.3;143
26205;Montmaur-en-Diois;25;20;85
26206;Montmeyran;951;7.9;2942
26207;Montmiral;194;14.4;696
26208;Montoison;593;10.9;1937
26209;Montréal-les-Sources;5;0;24
26210;Valherbasse;315;11;1025
26211;Montségur-sur-Lauzon;425;7.1;1348
26212;Montvendre;339;10.8;1200
26213;Moras-en-Valloire;186;11;681
26214;Mornans;20;25;75
26215;La Motte-Chalancon;111;4.5;416
26216;Saint-Jean-de-Galaure;358;13.8;1268
26217;La Motte-Fanjas;55;9.1;193
26218;Mours-Saint-Eusèbe;962;9.2;3229
26220;Nyons;1761;6.2;6772
26221;Omblèze;25;0;71
26222;Orcinas;10;0;39
26223;Oriol-en-Royans;160;6.2;523
26224;Ourches;88;11.1;267
26225;Parnans;187;10.5;699
26226;Le Pègue;120;0;368
26227;Pelonne;5;0;27
26228;Pennes-le-Sec;12;50;40
26229;La Penne-sur-l'Ouvèze;31;0;95
26231;Peyrins;800;6.2;2629
26232;Peyrus;191;2.4;592
26233;Piégon;80;6.2;242
26234;Piégros-la-Clastre;276;5.4;873
26235;Pierrelatte;3798;11.7;13510
26236;Pierrelongue;64;7.2;214
26238;Les Pilles;58;8.1;240
26239;Plaisians;55;0;206
26240;Plan-de-Baix;41;12.5;147
26241;Le Poët-Célard;31;0;132
26242;Le Poët-en-Percip;0;N/A - division par 0;17
26243;Le Poët-Laval;278;5.5;968
26244;Le Poët-Sigillat;45;12.5;134
26245;Pommerol;5;0;6
26246;Ponet-et-Saint-Auban;30;0;126
26247;Ponsas;163;13.1;531
26248;Pontaix;49;0;175
26249;Pont-de-Barret;191;5.2;672
26250;Pont-de-l'Isère;1074;7.8;3573
26251;Portes-en-Valdaine;119;4.3;412
26252;Portes-lès-Valence;3095;11;10680
26253;Poyols;15;0;72
26254;Pradelle;5;0;18
26255;Les Prés;10;0;23
26256;Propiac;45;12.5;141
26257;Puygiron;132;7.8;453
26258;Puy-Saint-Martin;267;9;887
26259;Ratières;84;5.3;266
26261;Réauville;129;4.5;396
26262;Recoubeau-Jansac;66;6.6;260
26263;Reilhanette;35;14.3;146
26264;Rémuzat;89;5.2;329
26266;Rimon-et-Savel;10;0;24
26267;Rioms;10;50;25
26268;Rochebaudin;35;14.3;122
26269;Rochebrune;15;0;56
26270;Rochechinard;40;12.5;125
26271;La Roche-de-Glun;1016;6.8;3395
26272;Rochefort-en-Valdaine;127;7.7;361
26273;Rochefort-Samson;321;9.2;1023
26274;Rochefourchat;0;N/A - division par 0;1
26275;Rochegude;535;5.5;1640
26276;Roche-Saint-Secret-Béconne;147;10.3;464
26277;La Roche-sur-Grane;42;0;164
26278;La Roche-sur-le-Buis;84;11.5;283
26279;La Rochette-du-Buis;25;0;60
26281;Romans-sur-Isère;8598;11.4;33098
26282;Romeyer;52;9.1;187
26283;Rottier;10;0;23
26284;Roussas;126;4;382
26285;Rousset-les-Vignes;100;0;280
26286;Roussieux;5;0;24
26287;Roynac;156;6.5;485
26288;Sahune;95;5.3;308
26289;Saillans;380;6.6;1364
26290;Saint-Agnan-en-Vercors;99;4.6;362
26291;Saint-Andéol;20;0;84
26292;Saint-Auban-sur-l'Ouvèze;65;7.7;212
26293;Saint-Avit;90;11.8;324
26294;Saint-Bardoux;198;7.7;603
26295;Saint-Barthélemy-de-Vals;560;8.9;1858
26296;Saint-Benoit-en-Diois;10;0;31
26298;Saint-Christophe-et-le-Laris;124;8;419
26299;Sainte-Croix;35;0;105
26300;Saint-Dizier-en-Diois;10;0;48
26301;Saint-Donat-sur-l'Herbasse;1201;8.6;4248
26302;Sainte-Eulalie-en-Royans;164;6.1;547
26303;Sainte-Euphémie-sur-Ouvèze;25;0;73
26304;Saint-Ferréol-Trente-Pas;66;17.6;275
26305;Saint-Gervais-sur-Roubion;330;6.2;1083
26306;Sainte-Jalle;82;12.9;316
26307;Saint-Jean-en-Royans;787;4.9;2809
26308;Saint-Julien-en-Quint;54;0;150
26309;Saint-Julien-en-Vercors;53;8.6;231
26310;Saint-Laurent-d'Onay;51;10;157
26311;Saint-Laurent-en-Royans;357;10.5;1419
26312;Saint-Marcel-lès-Sauzet;404;8.5;1289
26313;Saint-Marcel-lès-Valence;1769;10;6289
26314;Saint-Martin-d'Août;100;15;382
26315;Saint-Martin-en-Vercors;99;3.3;352
26316;Saint-Martin-le-Colonel;63;7.7;204
26317;Saint-Maurice-sur-Eygues;245;8;792
26318;Saint-May;11;0;35
26319;Saint-Michel-sur-Savasse;172;2.9;566
26320;Saint-Nazaire-en-Royans;233;10.8;814
26321;Saint-Nazaire-le-Désert;55;0;209
26322;Saint-Pantaléon-les-Vignes;133;7.7;420
26323;Saint-Paul-lès-Romans;546;6.7;1829
26324;Saint-Paul-Trois-Châteaux;2525;8.3;8736
26325;Saint-Rambert-d'Albon;1842;18;6758
26326;Saint-Restitut;464;5.5;1443
26327;Saint-Roman;59;9.1;215
26328;Saint-Sauveur-en-Diois;15;0;54
26329;Saint-Sauveur-Gouvernet;49;10;180
26330;Saint-Sorlin-en-Valloire;650;8.5;2254
26331;Saint-Thomas-en-Royans;149;6.6;608
26332;Saint-Uze;581;14;2062
26333;Saint-Vallier;940;14.9;3960
26334;Salettes;39;25;139
26335;Salles-sous-Bois;52;0;195
26336;Saou;174;2.8;567
26337;Saulce-sur-Rhône;592;6.8;1844
26338;Sauzet;580;4.3;1823
26339;Savasse;473;5.9;1487
26340;Séderon;70;4.8;258
26341;Serves-sur-Rhône;210;11.9;726
26342;Solérieux;100;5;318
26343;Souspierre;34;0;103
26344;Soyans;111;13.6;392
26345;Suze-la-Rousse;660;4.6;2155
26346;Suze;74;0;231
26347;Tain-l'Hermitage;1592;8.7;6106
26348;Taulignan;502;3.9;1650
26349;Tersanne;114;13.5;368
26350;Teyssières;22;0;75
26351;Les Tonils;6;0;30
26352;La Touche;74;13.3;258
26353;Les Tourrettes;299;5;1032
26355;Triors;175;8.6;602
26356;Truinas;39;12.5;119
26357;Tulette;558;8.9;2012
26358;Upie;480;6.2;1519
26359;Vachères-en-Quint;10;0;36
26360;Valaurie;210;6.8;660
26361;Valdrôme;37;0;140
26362;Valence;15820;12.5;64749
26363;Valouse;10;0;38
26364;Vassieux-en-Vercors;103;4.8;326
26365;Vaunaveys-la-Rochette;185;5.3;585
26367;Venterol;202;8.7;692
26368;Vercheny;109;18.7;464
26369;Verclause;14;0;58
26370;Vercoiran;40;0;138
26371;Véronne;15;33.3;47
26372;Vers-sur-Méouge;15;0;39
26373;Vesc;74;6.3;245
26374;Villebois-les-Pins;0;N/A - division par 0;15
26375;Villefranche-le-Château;5;0;17
26376;Villeperdrix;37;0;107
26377;Vinsobres;340;7.4;1031
26378;Volvent;5;0;33
26379;Granges-les-Beaumont;295;5.1;908
26380;Gervans;164;8.4;550
26381;Jaillans;281;10.5;904
26382;Saint-Vincent-la-Commanderie;169;6;568
27001;Aclou;100;15;327
27002;Acon;149;6.1;464
27003;Acquigny;489;6.9;1619
27004;Aigleville;121;13.3;425
27005;Ailly;352;6.9;1171
27006;Aizier;43;11.1;148
27008;Alizay;481;10.3;1592
27009;Ambenay;180;13.7;566
27010;Amécourt;54;0;170
27011;Amfreville-Saint-Amand;385;3.8;1196
27012;Amfreville-les-Champs;135;14.8;447
27013;Amfreville-sous-les-Monts;143;6.9;486
27014;Amfreville-sur-Iton;250;7.9;848
27015;Andé;395;11.4;1303
27016;Les Andelys;2135;13.4;8070
27017;Angerville-la-Campagne;414;8.9;1363
27018;Appeville-Annebault;310;9.7;992
27019;Armentières-sur-Avre;55;18.2;163
27020;Arnières-sur-Iton;515;8.4;1676
27021;Asnières;105;4.8;340
27022;Le Val d'Hazey;1550;12.8;5350
27023;Aulnay-sur-Iton;235;4.3;708
27025;Autheuil-Authouillet;285;6.5;956
27026;Authevernes;130;11.1;432
27027;Les Authieux;90;5.6;286
27028;Authou;95;15.6;336
27031;Aviron;385;6.5;1101
27032;Chambois;419;9.6;1390
27033;Bacquepuis;103;8.1;306
27034;Bacqueville;190;13.1;632
27035;Bailleul-la-Vallée;30;0;102
27036;Bâlines;173;2.9;550
27037;Barc;357;11.4;1178
27038;Les Barils;86;13.3;279
27039;Barneville-sur-Seine;160;6.2;517
27040;Barquet;135;7.4;448
27042;Barville;25;20;78
27043;Les Baux-de-Breteuil;215;7;676
27044;Les Baux-Sainte-Croix;286;2.7;820
27045;Bazincourt-sur-Epte;230;13;772
27046;Bazoques;42;12.5;149
27047;Beaubray;98;10;330
27048;Beauficel-en-Lyons;65;7.7;187
27049;Mesnil-en-Ouche;1350;7.9;4554
27050;Beaumontel;218;4.3;641
27051;Beaumont-le-Roger;759;8.3;2794
27052;Le Bec-Hellouin;120;4;396
27053;Le Bec-Thomas;75;13.3;219
27054;Bémécourt;162;6.2;582
27055;Bérengeville-la-Campagne;105;9.5;331
27056;Bernay;2449;6.6;9848
27057;Bernienville;89;5.4;285
27058;Les Trois Lacs;500;5.1;1769
27059;Bernouville;95;10.4;306
27061;Berthouville;100;10;327
27062;Les Monts du Roumois;499;6;1567
27063;Berville-la-Campagne;72;21.4;255
27064;Berville-sur-Mer;200;10;676
27065;Beuzeville;1301;8.8;4666
27066;Bézu-la-Forêt;85;19.6;328
27067;Bézu-Saint-Éloi;448;13.2;1549
27068;Bois-Anzeray;49;20;174
27069;Bois-Arnault;195;4.8;695
27070;Frenelles-en-Vexin;510;14.2;1726
27071;Le Bois-Hellain;65;0;215
27072;Bois-Jérôme-Saint-Ouen;232;6;748
27073;Bois-le-Roi;369;13.6;1214
27074;Boisney;84;11;277
27075;Bois-Normand-près-Lyre;96;15;340
27076;Boisset-les-Prévanches;150;14;493
27077;Boissey-le-Châtel;258;9.4;856
27078;La Boissière;81;6.3;266
27079;Boissy-Lamberville;116;4.4;362
27081;Boncourt;59;8.3;183
27082;La Bonneville-sur-Iton;625;8.5;2075
27083;Bonneville-Aptot;76;6.7;261
27085;Flancourt-Crescy-en-Roumois;455;7.7;1517
27089;Thénouville;325;6.2;1009
27090;Bosroumois;1178;7.6;3649
27091;Bosgouet;232;6.7;737
27094;Bosquentin;26;20;126
27095;Bosrobert;194;12.8;665
27096;Les Bottereaux;106;9.4;346
27097;Bouafles;221;4.6;661
27098;Bouchevilliers;25;20;83
27099;Le Boulay-Morin;244;6.3;798
27100;Boulleville;349;14.1;1185
27101;Bouquelon;153;13.8;523
27102;Bouquetot;323;7.3;1033
27103;Bourg-Achard;1115;8.5;3942
27104;Bourg-Beaudouin;221;8.8;702
27105;Grand Bourgtheroulde;1161;6.8;3957
27106;Bournainville-Faverolles;145;10.3;478
27107;Bourneville-Sainte-Croix;412;8.7;1324
27108;Bourth;360;6.9;1204
27109;Bray;115;8.7;398
27110;Brestot;193;8.7;627
27111;Bretagnolles;60;8.3;202
27112;Breteuil;1139;9.4;4331
27113;Brétigny;44;0;139
27114;Breuilpont;377;6.7;1216
27115;Breux-sur-Avre;105;0;338
27116;Brionne;1175;8.5;4199
27117;Broglie;296;8;1024
27118;Brosville;190;7.9;646
27119;Bueil;475;11.6;1615
27120;Burey;120;8.3;404
27123;Caillouet-Orgeville;150;6.7;491
27124;Cailly-sur-Eure;68;0;214
27125;Calleville;220;4.5;660
27126;Campigny;355;7.2;1134
27127;Canappeville;205;9.8;699
27129;Caorches-Saint-Nicolas;198;4.6;594
27130;Capelle-les-Grands;124;11.8;419
27132;Caugé;285;6.4;860
27133;Caumont;355;5.7;1062
27134;Cauverville-en-Roumois;59;8.3;215
27135;Cesseville;145;10.7;459
27136;Chaignes;85;5.9;276
27137;Chaise-Dieu-du-Theil;64;7.3;201
27138;Chamblac;127;7.8;396
27139;Chambord;46;11.1;172
27140;Chambray;121;0;412
27141;Champ-Dolent;20;0;63
27142;Champenard;85;11.8;281
27144;Champigny-la-Futelaye;92;5.6;278
27146;La Chapelle-Bayvel;124;3.8;375
27147;La Chapelle-du-Bois-des-Faulx;216;4.9;688
27148;La Chapelle-Gauthier;124;12;408
27149;La Chapelle-Hareng;32;16.7;113
27151;Charleval;503;5.1;1734
27152;Château-sur-Epte;172;10.5;556
27153;Chauvincourt-Provemont;100;9.4;367
27154;Chavigny-Bailleul;182;8.3;598
27155;Chennebrun;30;16.7;107
27156;Chéronvilliers;140;7.1;472
27157;Marbois;385;11.7;1326
27158;Cierrey;240;10.4;768
27161;Claville;350;4.3;1083
27162;Collandres-Quincarnon;71;6.9;243
27163;Colletot;56;9.1;207
27164;Combon;252;7.8;819
27165;Conches-en-Ouche;1354;9.9;4995
27167;Condé-sur-Risle;205;7.5;657
27168;Connelles;49;10;180
27169;Conteville;289;13.8;1010
27170;Cormeilles;355;10.2;1193
27171;Le Cormier;119;13;385
27173;Corneville-la-Fouquetière;35;0;122
27174;Corneville-sur-Risle;440;4.5;1370
27176;Coudray;55;9.1;218
27177;Coudres;174;5.6;549
27179;Courbépine;225;6.7;716
27180;Courcelles-sur-Seine;631;6.3;2098
27181;Courdemanche;193;7.6;603
27182;Courteilles;53;9.1;157
27183;La Couture-Boussey;662;8.2;2308
27184;Crasville;40;0;124
27185;Crestot;166;9.7;594
27187;Criquebeuf-la-Campagne;88;11.1;330
27188;Criquebeuf-sur-Seine;442;7.1;1489
27189;La Croisille;137;6.3;432
27190;Croisy-sur-Eure;62;0;207
27191;Clef Vallée d'Eure;776;5.8;2500
27192;Crosville-la-Vieille;204;6.6;608
27193;Croth;425;11.8;1377
27194;Cuverville;81;6.3;250
27196;Les Damps;405;5.7;1371
27198;Mesnils-sur-Iton;1721;11.7;6126
27199;Dangu;180;8.1;571
27200;Dardez;54;9.1;149
27201;Daubeuf-la-Campagne;71;7.1;235
27202;Daubeuf-près-Vatteville;150;9.1;464
27203;Douains;150;3.4;478
27204;Doudeauville-en-Vexin;88;0;284
27205;Douville-sur-Andelle;129;7.9;452
27206;Droisy;126;12.2;451
27207;Drucourt;192;7.9;591
27208;Duranville;40;0;151
27209;Écaquelon;180;8.3;601
27210;Écardenville-la-Campagne;131;11.4;474
27212;Écauville;35;28.6;109
27213;Vexin-sur-Epte;1835;9.5;5952
27214;Écouis;210;14;816
27215;Ecquetot;116;12.6;391
27216;Émalleville;170;5.9;493
27217;Émanville;179;8.1;556
27218;Épaignes;451;9;1580
27219;Épégard;164;9.4;549
27220;Épieds;116;8.7;349
27222;Épreville-en-Lieuvin;51;10;198
27224;Épreville-près-le-Neubourg;147;3.4;460
27226;Étrépagny;1058;10.3;3730
27227;Étréville;200;7.5;665
27228;Éturqueraye;80;12.7;300
27229;Évreux;11204;13;46349
27230;Ézy-sur-Eure;1047;7.2;3702
27231;Fains;137;7.7;447
27232;Farceaux;95;20.6;344
27233;Fatouville-Grestain;239;8;727
27234;Fauville;99;4.6;348
27235;Faverolles-la-Campagne;61;9.1;171
27237;Le Favril;48;10;166
27238;Ferrières-Haut-Clocher;357;10.4;1162
27239;Ferrières-Saint-Hilaire;140;3.4;419
27240;La Ferrière-sur-Risle;65;7.7;221
27241;Feuguerolles;55;9.1;175
27242;Le Fidelaire;308;7.9;1017
27243;Fiquefleur-Équainville;231;6.5;739
27245;Fleury-la-Forêt;82;4.7;259
27246;Fleury-sur-Andelle;503;8.4;1834
27247;Flipou;105;9.3;324
27248;Folleville;54;0;197
27249;Fontaine-Bellenger;356;11.3;1155
27251;Fontaine-l'Abbé;185;8.1;549
27252;Fontaine-la-Louvet;94;10.1;328
27254;Fontaine-sous-Jouy;260;7.7;846
27256;La Forêt-du-Parc;195;12.8;624
27258;Fort-Moville;161;16.6;522
27259;Foucrainville;30;0;90
27260;Foulbec;197;12.4;663
27261;Fouqueville;147;10.3;448
27263;Le Perrey;389;6.6;1244
27266;Franqueville;92;11.1;317
27267;Freneuse-sur-Risle;102;8.7;350
27269;Fresne-Cauverville;59;0;194
27271;Fresney;87;11.8;329
27273;Gadencourt;110;8.8;381
27275;Gaillon;1800;12.5;6860
27276;Gamaches-en-Vexin;94;4.7;285
27277;La Baronnie;217;13.8;737
27278;Garennes-sur-Eure;595;10.9;1945
27279;Gasny;915;9.8;3058
27280;Gauciel;162;6.2;837
27281;Gaudreville-la-Rivière;74;6.7;226
27282;Gauville-la-Campagne;194;10.6;606
27284;Gisors;3142;11.9;11696
27285;Giverny;160;8.9;494
27286;Giverville;128;4.6;409
27287;Glisolles;276;7.2;865
27288;Glos-sur-Risle;186;8.1;599
27289;La Goulafrière;50;0;168
27290;Goupil-Othon;385;6.5;1256
27291;Gournay-le-Guérin;38;12.5;126
27294;Val d'Orger;294;8.5;991
27295;Grand-Camp;153;6.7;478
27298;Graveron-Sémerville;87;11.8;315
27299;Gravigny;1160;9.1;3994
27300;Grosley-sur-Risle;146;10.5;527
27301;Grossœuvre;416;9.5;1334
27302;Le Bosc du Theil;410;7.3;1305
27304;Guerny;51;10;166
27306;Guichainville;902;10.7;2954
27307;Guiseniers;132;10.8;466
